,datetime,temp,humid,precip,precip_form,windspd
316,2021-01-14-04, 4.600000 , 33.000000 , 0.000000 ,0.0, 0.600000 
317,2021-01-14-05, 5.200000 , 30.000000 , 0.000000 ,0.0, 0.600000 
318,2021-01-14-06, 5.200000 , 31.000000 , 0.000000 ,0.0, 1.000000 
319,2021-01-14-07, 2.800000 , 45.000000 , 0.000000 ,0.0, 1.100000 
320,2021-01-14-08, 0.000000 , 61.000000 , 0.000000 ,0.0, 0.100000 
321,2021-01-14-09, -2.300000 , 70.000000 , 0.000000 ,0.0, 0.200000 
322,2021-01-14-10, -3.400000 , 73.000000 , 0.000000 ,0.0, 0.200000 
323,2021-01-14-11, -4.400000 , 78.000000 , 0.000000 ,0.0, 0.200000 
324,2021-01-14-12, -4.800000 , 81.000000 , 0.000000 ,0.0, 0.800000 
325,2021-01-14-13, -5.300000 , 80.000000 , 0.000000 ,0.0, 0.900000 
326,2021-01-14-14, -5.700000 , 82.000000 , 0.000000 ,0.0, 0.400000 
327,2021-01-14-15, -6.700000 , 85.000000 , 0.000000 ,0.0, 0.600000 
328,2021-01-14-16, -6.800000 , 86.000000 , 0.000000 ,0.0, 0.200000 
329,2021-01-14-17, -6.500000 , 88.000000 , 0.000000 ,0.0, 0.300000 
330,2021-01-14-18, -6.200000 , 86.000000 , 0.000000 ,0.0, 0.700000 
331,2021-01-14-19, -5.000000 , 85.000000 , 0.000000 ,0.0, 0.400000 
332,2021-01-14-20, -4.500000 , 86.000000 , 0.000000 ,0.0, 0.300000 
333,2021-01-14-21, -4.100000 , 84.000000 , 0.000000 ,0.0, 0.100000 
334,2021-01-14-22, -3.800000 , 82.000000 , 0.000000 ,0.0, 0.300000 
335,2021-01-14-23, -2.900000 , 75.000000 , 0.000000 ,0.0, 0.200000 
336,2021-01-15-00, -2.000000 , 74.000000 , 0.000000 ,0.0, 0.200000 
337,2021-01-15-01, -1.300000 , 75.000000 , 0.000000 ,3.0, 1.400000 
338,2021-01-15-02, -0.800000 , 80.000000 , 0.000000 ,0.0, 0.400000 
339,2021-01-15-03, -0.500000 , 80.000000 , 0.000000 ,3.0, 0.800000 
340,2021-01-15-04, 0.400000 , 82.000000 , 0.100000 ,0.0, 0.100000 
341,2021-01-15-05, 1.100000 , 83.000000 , 0.000000 ,0.0, 0.200000 
342,2021-01-15-06, 1.500000 , 84.000000 , 0.000000 ,0.0, 0.700000 
343,2021-01-15-07, 3.200000 , 88.000000 , 0.000000 ,0.0, 1.200000 
344,2021-01-15-08, 7.100000 , 71.000000 , 0.000000 ,0.0, 3.300000 
345,2021-01-15-09, 6.000000 , 74.000000 , 0.000000 ,0.0, 1.300000 
346,2021-01-15-10, 4.700000 , 53.000000 , 0.000000 ,0.0, 2.300000 
347,2021-01-15-11, 3.700000 , 46.000000 , 0.000000 ,0.0, 1.800000 
348,2021-01-15-12, 0.000000 , 68.000000 , 0.000000 ,0.0, 0.400000 
349,2021-01-15-13, 0.400000 , 71.000000 , 0.000000 ,0.0, 0.600000 
350,2021-01-15-14, -1.300000 , 75.000000 , 0.000000 ,0.0, 0.600000 
351,2021-01-15-15, -2.500000 , 78.000000 , 0.000000 ,0.0, 0.800000 
352,2021-01-15-16, -4.700000 , 86.000000 , 0.000000 ,0.0, 0.300000 
353,2021-01-15-17, -5.000000 , 89.000000 , 0.000000 ,0.0, 0.600000 
354,2021-01-15-18, -5.500000 , 88.000000 , 0.000000 ,0.0, 0.600000 
355,2021-01-15-19, -6.000000 , 91.000000 , 0.000000 ,0.0, 0.300000 
356,2021-01-15-20, -3.300000 , 84.000000 , 0.000000 ,0.0, 0.500000 
357,2021-01-15-21, -3.500000 , 79.000000 , 0.000000 ,0.0, 1.300000 
358,2021-01-15-22, -3.800000 , 72.000000 , 0.000000 ,0.0, 3.200000 
359,2021-01-15-23, -3.800000 , 69.000000 , 0.000000 ,0.0, 2.900000 
360,2021-01-16-00, -3.700000 , 68.000000 , 0.000000 ,0.0, 2.300000 
361,2021-01-16-01, -3.000000 , 66.000000 , 0.000000 ,0.0, 2.400000 
362,2021-01-16-02, -2.500000 , 60.000000 , 0.000000 ,0.0, 1.700000 
363,2021-01-16-03, -1.100000 , 46.000000 , 0.000000 ,0.0, 3.400000 
364,2021-01-16-04, -0.600000 , 40.000000 , 0.000000 ,0.0, 4.100000 
365,2021-01-16-05, -0.500000 , 32.000000 , 0.000000 ,0.0, 5.200000 
366,2021-01-16-06, -1.000000 , 30.000000 , 0.000000 ,0.0, 2.600000 
367,2021-01-16-07, -2.300000 , 34.000000 , 0.000000 ,0.0, 2.800000 
368,2021-01-16-08, -3.500000 , 40.000000 , 0.000000 ,0.0, 0.700000 
369,2021-01-16-09, -6.200000 , 57.000000 , 0.000000 ,0.0, 0.300000 
370,2021-01-16-10, -6.800000 , 52.000000 , 0.000000 ,0.0, 1.300000 
371,2021-01-16-11, -8.700000 , 63.000000 , 0.000000 ,0.0, 0.300000 
372,2021-01-16-12, -9.800000 , 65.000000 , 0.000000 ,0.0, 0.800000 
373,2021-01-16-13, -10.500000 , 67.000000 , 0.000000 ,0.0, 1.200000 
374,2021-01-16-14, -11.200000 , 69.000000 , 0.000000 ,0.0, 0.600000 
375,2021-01-16-15, -11.300000 , 68.000000 , 0.000000 ,0.0, 0.300000 
376,2021-01-16-16, -11.900000 , 72.000000 , 0.000000 ,0.0, 0.900000 
377,2021-01-16-17, -11.800000 , 66.000000 , 0.000000 ,0.0, 1.100000 
378,2021-01-16-18, -12.500000 , 69.000000 , 0.000000 ,0.0, 1.000000 
379,2021-01-16-19, -12.800000 , 72.000000 , 0.000000 ,0.0, 1.400000 
380,2021-01-16-20, -14.000000 , 77.000000 , 0.000000 ,0.0, 0.400000 
381,2021-01-16-21, -14.700000 , 80.000000 , 0.000000 ,0.0, 0.100000 
382,2021-01-16-22, -14.800000 , 82.000000 , 0.000000 ,0.0, 0.200000 
383,2021-01-16-23, -10.500000 , 66.000000 , 0.000000 ,0.0, 0.400000 
384,2021-01-17-00, -9.100000 , 52.000000 , 0.000000 ,0.0, 1.100000 
385,2021-01-17-01, -7.600000 , 43.000000 , 0.000000 ,0.0, 1.600000 
386,2021-01-17-02, -6.300000 , 37.000000 , 0.000000 ,0.0, 1.400000 
387,2021-01-17-03, -4.400000 , 33.000000 , 0.000000 ,0.0, 1.100000 
388,2021-01-17-04, -3.000000 , 29.000000 , 0.000000 ,0.0, 0.800000 
389,2021-01-17-05, -1.900000 , 31.000000 , 0.000000 ,0.0, 5.400000 
390,2021-01-17-06, -2.500000 , 36.000000 , 0.000000 ,0.0, 4.400000 
391,2021-01-17-07, -3.000000 , 39.000000 , 0.000000 ,0.0, 2.800000 
392,2021-01-17-08, -3.900000 , 47.000000 , 0.000000 ,0.0, 2.800000 
393,2021-01-17-09, -5.400000 , 55.000000 , 0.000000 ,0.0, 1.200000 
394,2021-01-17-10, -6.600000 , 64.000000 , 0.000000 ,0.0, 0.700000 
395,2021-01-17-11, -5.500000 , 65.000000 , 0.000000 ,0.0, 0.400000 
396,2021-01-17-12, -4.700000 , 67.000000 , 0.000000 ,0.0, 0.900000 
397,2021-01-17-13, -5.200000 , 86.000000 , 0.100000 ,3.0, 0.000000 
398,2021-01-17-14, -5.700000 , 93.000000 , 0.200000 ,3.0, 0.300000 
399,2021-01-17-15, -6.800000 , 94.000000 , 0.000000 ,0.0, 1.000000 
400,2021-01-17-16, -7.500000 , 94.000000 , 0.000000 ,0.0, 0.900000 
401,2021-01-17-17, -7.300000 , 95.000000 , 0.000000 ,0.0, 0.000000 
402,2021-01-17-18, -7.100000 , 96.000000 , 0.000000 ,3.0, 0.200000 
403,2021-01-17-19, -6.200000 , 96.000000 , 0.200000 ,0.0, 0.800000 
404,2021-01-17-20, -5.500000 , 96.000000 , 0.000000 ,0.0, 0.800000 
405,2021-01-17-21, -5.000000 , 95.000000 , 0.000000 ,0.0, 1.000000 
406,2021-01-17-22, -5.100000 , 94.000000 , 0.000000 ,0.0, 0.600000 
407,2021-01-17-23, -4.500000 , 93.000000 , 0.100000 ,3.0, 0.700000 
408,2021-01-18-00, -4.100000 , 95.000000 , 0.800000 ,3.0, 0.200000 
409,2021-01-18-01, -3.400000 , 95.000000 , 0.800000 ,0.0, 1.100000 
410,2021-01-18-02, -2.800000 , 93.000000 , 0.100000 ,0.0, 0.500000 
411,2021-01-18-03, -2.300000 , 95.000000 , 0.700000 ,3.0, 1.100000 
412,2021-01-18-04, -2.000000 , 90.000000 , 0.500000 ,3.0, 2.500000 
413,2021-01-18-05, -2.000000 , 69.000000 , 0.000000 ,0.0, 3.800000 
414,2021-01-18-06, -1.100000 , 36.000000 , 0.000000 ,0.0, 4.500000 
415,2021-01-18-07, -2.100000 , 31.000000 , 0.000000 ,0.0, 4.900000 
416,2021-01-18-08, -3.800000 , 28.000000 , 0.000000 ,0.0, 5.700000 
417,2021-01-18-09, -5.300000 , 29.000000 , 0.000000 ,0.0, 5.000000 
418,2021-01-18-10, -6.300000 , 29.000000 , 0.000000 ,0.0, 2.400000 
419,2021-01-18-11, -9.400000 , 46.000000 , 0.000000 ,0.0, 0.900000 
420,2021-01-18-12, -8.800000 , 40.000000 , 0.000000 ,0.0, 1.300000 
421,2021-01-18-13, -10.600000 , 50.000000 , 0.000000 ,0.0, 1.200000 
422,2021-01-18-14, -12.400000 , 56.000000 , 0.000000 ,0.0, 1.300000 
423,2021-01-18-15, -13.600000 , 72.000000 , 0.000000 ,0.0, 0.600000 
424,2021-01-18-16, -15.200000 , 72.000000 , 0.000000 ,0.0, 0.600000 
425,2021-01-18-17, -15.900000 , 78.000000 , 0.000000 ,0.0, 0.500000 
426,2021-01-18-18, -16.200001 , 81.000000 , 0.000000 ,0.0, 0.700000 
427,2021-01-18-19, -16.200001 , 81.000000 , 0.000000 ,0.0, 1.000000 
428,2021-01-18-20, -17.100000 , 82.000000 , 0.000000 ,0.0, 0.700000 
429,2021-01-18-21, -18.100000 , 84.000000 , 0.000000 ,0.0, 0.100000 
430,2021-01-18-22, -17.900000 , 86.000000 , 0.000000 ,0.0, 0.100000 
431,2021-01-18-23, -14.500000 , 79.000000 , 0.000000 ,0.0, 0.400000 
432,2021-01-19-00, -11.700000 , 65.000000 , 0.000000 ,0.0, 0.600000 
433,2021-01-19-01, -9.500000 , 54.000000 , 0.000000 ,0.0, 0.600000 
434,2021-01-19-02, -7.300000 , 45.000000 , 0.000000 ,0.0, 1.100000 
435,2021-01-19-03, -6.200000 , 39.000000 , 0.000000 ,0.0, 1.400000 
436,2021-01-19-04, -4.900000 , 27.000000 , 0.000000 ,0.0, 1.300000 
437,2021-01-19-05, -4.100000 , 30.000000 , 0.000000 ,0.0, 1.000000 
438,2021-01-19-06, -3.200000 , 30.000000 , 0.000000 ,0.0, 0.800000 
439,2021-01-19-07, -3.800000 , 36.000000 , 0.000000 ,0.0, 0.600000 
440,2021-01-19-08, -6.400000 , 55.000000 , 0.000000 ,0.0, 0.200000 
441,2021-01-19-09, -8.300000 , 65.000000 , 0.000000 ,0.0, 0.300000 
442,2021-01-19-10, -9.700000 , 74.000000 , 0.000000 ,0.0, 0.100000 
443,2021-01-19-11, -11.000000 , 79.000000 , 0.000000 ,0.0, 0.000000 
444,2021-01-19-12, -11.900000 , 80.000000 , 0.000000 ,0.0, 0.800000 
445,2021-01-19-13, -12.400000 , 83.000000 , 0.000000 ,0.0, 0.100000 
446,2021-01-19-14, -13.200000 , 83.000000 , 0.000000 ,0.0, 0.400000 
447,2021-01-19-15, -13.500000 , 86.000000 , 0.000000 ,0.0, 0.000000 
448,2021-01-19-16, -13.100000 , 85.000000 , 0.000000 ,0.0, 1.000000 
449,2021-01-19-17, -14.100000 , 88.000000 , 0.000000 ,0.0, 0.200000 
450,2021-01-19-18, -14.800000 , 88.000000 , 0.000000 ,0.0, 0.000000 
451,2021-01-19-19, -15.100000 , 89.000000 , 0.000000 ,0.0, 0.100000 
452,2021-01-19-20, -15.200000 , 89.000000 , 0.000000 ,0.0, 0.000000 
453,2021-01-19-21, -15.700000 , 89.000000 , 0.000000 ,0.0, 0.100000 
454,2021-01-19-22, -14.800000 , 91.000000 , 0.000000 ,0.0, 0.600000 
455,2021-01-19-23, -12.300000 , 88.000000 , 0.000000 ,0.0, 0.100000 
456,2021-01-20-00, -9.900000 , 80.000000 , 0.000000 ,0.0, 0.100000 
457,2021-01-20-01, -6.600000 , 65.000000 , 0.000000 ,0.0, 0.400000 
458,2021-01-20-02, -4.700000 , 62.000000 , 0.000000 ,0.0, 0.700000 
459,2021-01-20-03, -2.300000 , 54.000000 , 0.000000 ,0.0, 0.600000 
460,2021-01-20-04, -0.600000 , 46.000000 , 0.000000 ,0.0, 0.900000 
461,2021-01-20-05, 1.000000 , 38.000000 , 0.000000 ,0.0, 0.100000 
462,2021-01-20-06, 1.800000 , 36.000000 , 0.000000 ,0.0, 0.200000 
463,2021-01-20-07, 0.800000 , 45.000000 , 0.000000 ,0.0, 0.000000 
464,2021-01-20-08, -2.200000 , 62.000000 , 0.000000 ,0.0, 0.500000 
465,2021-01-20-09, -5.000000 , 75.000000 , 0.000000 ,0.0, 0.500000 
466,2021-01-20-10, -6.600000 , 83.000000 , 0.000000 ,0.0, 0.000000 
467,2021-01-20-11, -7.500000 , 84.000000 , 0.000000 ,0.0, 0.500000 
468,2021-01-20-12, -7.800000 , 89.000000 , 0.000000 ,0.0, 0.100000 
469,2021-01-20-13, -7.400000 , 90.000000 , 0.000000 ,0.0, 0.300000 
470,2021-01-20-14, -5.600000 , 86.000000 , 0.000000 ,0.0, 0.400000 
471,2021-01-20-15, -5.100000 , 87.000000 , 0.000000 ,0.0, 0.400000 
472,2021-01-20-16, -4.900000 , 86.000000 , 0.000000 ,0.0, 0.200000 
473,2021-01-20-17, -5.100000 , 87.000000 , 0.000000 ,0.0, 0.300000 
474,2021-01-20-18, -5.400000 , 89.000000 , 0.000000 ,0.0, 0.100000 
475,2021-01-20-19, -4.800000 , 88.000000 , 0.000000 ,0.0, 0.500000 
476,2021-01-20-20, -4.200000 , 86.000000 , 0.000000 ,0.0, 0.200000 
477,2021-01-20-21, -3.900000 , 85.000000 , 0.000000 ,0.0, 0.200000 
478,2021-01-20-22, -3.600000 , 85.000000 , 0.000000 ,0.0, 0.300000 
479,2021-01-20-23, -3.000000 , 81.000000 , 0.000000 ,0.0, 0.600000 
480,2021-01-21-00, -1.800000 , 73.000000 , 0.000000 ,0.0, 0.100000 
481,2021-01-21-01, 0.100000 , 63.000000 , 0.000000 ,0.0, 0.900000 
482,2021-01-21-02, 1.200000 , 59.000000 , 0.000000 ,0.0, 0.000000 
483,2021-01-21-03, 2.300000 , 60.000000 , 0.000000 ,0.0, 0.200000 
484,2021-01-21-04, 3.100000 , 57.000000 , 0.000000 ,0.0, 0.100000 
485,2021-01-21-05, 3.300000 , 57.000000 , 0.000000 ,0.0, 0.500000 
486,2021-01-21-06, 2.700000 , 71.000000 , 0.100000 ,3.0, 0.200000 
487,2021-01-21-07, 1.000000 , 93.000000 , 0.800000 ,3.0, 1.000000 
488,2021-01-21-08, 0.700000 , 96.000000 , 0.300000 ,0.0, 0.200000 
489,2021-01-21-09, 0.600000 , 97.000000 , 0.300000 ,3.0, 0.300000 
490,2021-01-21-10, 0.600000 , 99.000000 , 0.700000 ,3.0, 0.100000 
491,2021-01-21-11, 0.600000 , 99.000000 , 0.200000 ,3.0, 0.000000 
492,2021-01-21-12, 0.500000 , 100.000000 , 0.300000 ,0.0, 0.600000 
493,2021-01-21-13, 0.400000 , 100.000000 , 0.100000 ,0.0, 0.100000 
494,2021-01-21-14, 0.500000 , 100.000000 , 0.100000 ,0.0, 0.000000 
495,2021-01-21-15, 0.500000 , 100.000000 , 0.100000 ,0.0, 0.300000 
496,2021-01-21-16, 0.500000 , 100.000000 , 0.000000 ,0.0, 0.600000 
497,2021-01-21-17, 0.500000 , 100.000000 , 0.000000 ,0.0, 0.600000 
498,2021-01-21-18, 0.600000 , 100.000000 , 0.000000 ,0.0, 0.200000 
499,2021-01-21-19, 0.600000 , 100.000000 , 0.000000 ,0.0, 0.600000 
500,2021-01-21-20, 0.600000 , 100.000000 , 0.000000 ,0.0, 0.600000 
501,2021-01-21-21, 0.700000 , 100.000000 , 0.000000 ,0.0, 0.600000 
502,2021-01-21-22, 0.800000 , 100.000000 , 0.000000 ,0.0, 0.700000 
503,2021-01-21-23, 1.400000 , 100.000000 , 0.000000 ,0.0, 0.000000 
504,2021-01-22-00, 2.000000 , 100.000000 , 0.000000 ,0.0, 0.200000 
505,2021-01-22-01, 3.100000 , 100.000000 , 0.000000 ,0.0, 0.000000 
506,2021-01-22-02, 4.000000 , 98.000000 , 0.000000 ,0.0, 0.600000 
507,2021-01-22-03, 4.400000 , 95.000000 , 0.000000 ,0.0, 1.500000 
508,2021-01-22-04, 4.900000 , 94.000000 , 0.000000 ,0.0, 0.300000 
509,2021-01-22-05, 5.000000 , 94.000000 , 0.000000 ,0.0, 0.900000 
510,2021-01-22-06, 4.700000 , 95.000000 , 0.000000 ,0.0, 0.800000 
511,2021-01-22-07, 4.500000 , 96.000000 , 0.000000 ,0.0, 0.400000 
512,2021-01-22-08, 4.000000 , 98.000000 , 0.000000 ,0.0, 0.600000 
513,2021-01-22-09, 3.800000 , 99.000000 , 0.000000 ,0.0, 0.900000 
514,2021-01-22-10, 3.100000 , 99.000000 , 0.000000 ,0.0, 0.200000 
515,2021-01-22-11, 2.200000 , 100.000000 , 0.000000 ,0.0, 0.300000 
516,2021-01-22-12, 2.100000 , 100.000000 , 0.000000 ,0.0, 0.300000 
517,2021-01-22-13, 2.000000 , 100.000000 , 0.000000 ,0.0, 0.600000 
518,2021-01-22-14, 1.800000 , 100.000000 , 0.000000 ,0.0, 1.000000 
519,2021-01-22-15, 3.400000 , 100.000000 , 0.000000 ,0.0, 0.800000 
520,2021-01-22-16, 3.400000 , 92.000000 , 0.000000 ,0.0, 0.200000 
521,2021-01-22-17, 4.600000 , 84.000000 , 0.000000 ,0.0, 1.100000 
522,2021-01-22-18, 3.500000 , 83.000000 , 0.000000 ,0.0, 1.000000 
523,2021-01-22-19, 4.200000 , 82.000000 , 0.000000 ,0.0, 0.700000 
524,2021-01-22-20, 3.800000 , 81.000000 , 0.000000 ,0.0, 0.500000 
525,2021-01-22-21, 3.200000 , 85.000000 , 0.000000 ,0.0, 0.800000 
526,2021-01-22-22, 3.900000 , 80.000000 , 0.000000 ,0.0, 1.400000 
527,2021-01-22-23, 5.500000 , 70.000000 , 0.000000 ,0.0, 0.600000 
528,2021-01-23-00, 6.500000 , 63.000000 , 0.000000 ,0.0, 1.700000 
529,2021-01-23-01, 7.500000 , 61.000000 , 0.000000 ,0.0, 1.500000 
530,2021-01-23-02, 8.000000 , 59.000000 , 0.000000 ,0.0, 2.600000 
531,2021-01-23-03, 8.800000 , 57.000000 , 0.000000 ,0.0, 2.300000 
532,2021-01-23-04, 8.600000 , 57.000000 , 0.000000 ,0.0, 2.700000 
533,2021-01-23-05, 8.400000 , 58.000000 , 0.000000 ,0.0, 2.800000 
534,2021-01-23-06, 7.300000 , 62.000000 , 0.000000 ,0.0, 2.400000 
535,2021-01-23-07, 6.100000 , 65.000000 , 0.000000 ,0.0, 2.600000 
536,2021-01-23-08, 5.500000 , 65.000000 , 0.000000 ,0.0, 2.300000 
537,2021-01-23-09, 4.600000 , 68.000000 , 0.000000 ,0.0, 2.100000 
538,2021-01-23-10, 4.600000 , 68.000000 , 0.000000 ,0.0, 2.100000 
539,2021-01-23-11, 2.800000 , 76.000000 , 0.000000 ,0.0, 1.100000 
540,2021-01-23-12, 2.200000 , 80.000000 , 0.000000 ,0.0, 1.400000 
541,2021-01-23-13, 1.800000 , 82.000000 , 0.000000 ,0.0, 0.800000 
542,2021-01-23-14, 1.900000 , 83.000000 , 0.000000 ,0.0, 0.600000 
543,2021-01-23-15, 3.000000 , 76.000000 , 0.000000 ,0.0, 2.400000 
544,2021-01-23-16, 2.000000 , 81.000000 , 0.000000 ,0.0, 1.100000 
545,2021-01-23-17, 1.800000 , 85.000000 , 0.000000 ,0.0, 0.900000 
546,2021-01-23-18, 0.400000 , 93.000000 , 0.000000 ,0.0, 0.700000 
547,2021-01-23-19, -1.100000 , 94.000000 , 0.000000 ,0.0, 0.500000 
548,2021-01-23-20, -2.200000 , 96.000000 , 0.000000 ,0.0, 0.300000 
549,2021-01-23-21, -2.200000 , 97.000000 , 0.000000 ,0.0, 0.700000 
550,2021-01-23-22, -2.600000 , 98.000000 , 0.000000 ,0.0, 0.900000 
551,2021-01-23-23, 0.000000 , 95.000000 , 0.000000 ,0.0, 0.600000 
552,2021-01-24-00, 2.700000 , 83.000000 , 0.000000 ,0.0, 0.300000 
553,2021-01-24-01, 5.000000 , 76.000000 , 0.000000 ,0.0, 0.700000 
554,2021-01-24-02, 7.600000 , 68.000000 , 0.000000 ,0.0, 0.500000 
555,2021-01-24-03, 9.300000 , 59.000000 , 0.000000 ,0.0, 1.800000 
556,2021-01-24-04, 10.200000 , 55.000000 , 0.000000 ,0.0, 1.500000 
557,2021-01-24-05, 11.400000 , 51.000000 , 0.000000 ,0.0, 2.000000 
558,2021-01-24-06, 11.400000 , 48.000000 , 0.000000 ,0.0, 0.700000 
559,2021-01-24-07, 8.700000 , 61.000000 , 0.000000 ,0.0, 0.900000 
560,2021-01-24-08, 6.200000 , 71.000000 , 0.000000 ,0.0, 1.100000 
561,2021-01-24-09, 3.300000 , 80.000000 , 0.000000 ,0.0, 0.800000 
562,2021-01-24-10, 1.700000 , 87.000000 , 0.000000 ,0.0, 1.100000 
563,2021-01-24-11, 0.600000 , 92.000000 , 0.000000 ,0.0, 0.700000 
564,2021-01-24-12, 0.000000 , 94.000000 , 0.000000 ,0.0, 0.600000 
565,2021-01-24-13, -1.200000 , 95.000000 , 0.000000 ,0.0, 0.200000 
566,2021-01-24-14, -1.000000 , 97.000000 , 0.000000 ,0.0, 0.800000 
567,2021-01-24-15, -2.000000 , 97.000000 , 0.000000 ,0.0, 0.600000 
568,2021-01-24-16, -2.000000 , 98.000000 , 0.000000 ,0.0, 0.600000 
569,2021-01-24-17, -2.600000 , 98.000000 , 0.000000 ,0.0, 0.100000 
570,2021-01-24-18, -2.900000 , 98.000000 , 0.000000 ,0.0, 0.900000 
571,2021-01-24-19, -3.300000 , 98.000000 , 0.000000 ,0.0, 0.000000 
572,2021-01-24-20, -3.100000 , 99.000000 , 0.000000 ,0.0, 0.000000 
573,2021-01-24-21, -3.300000 , 99.000000 , 0.000000 ,0.0, 1.100000 
574,2021-01-24-22, -3.300000 , 99.000000 , 0.000000 ,0.0, 0.400000 
575,2021-01-24-23, -1.700000 , 99.000000 , 0.000000 ,0.0, 0.100000 
576,2021-01-25-00, 0.800000 , 98.000000 , 0.000000 ,0.0, 0.100000 
577,2021-01-25-01, 3.200000 , 87.000000 , 0.000000 ,0.0, 0.900000 
578,2021-01-25-02, 5.500000 , 75.000000 , 0.000000 ,0.0, 0.400000 
579,2021-01-25-03, 7.500000 , 69.000000 , 0.000000 ,0.0, 1.200000 
580,2021-01-25-04, 9.000000 , 63.000000 , 0.000000 ,0.0, 1.600000 
581,2021-01-25-05, 10.500000 , 55.000000 , 0.000000 ,0.0, 0.800000 
582,2021-01-25-06, 11.200000 , 54.000000 , 0.000000 ,0.0, 0.700000 
583,2021-01-25-07, 11.000000 , 53.000000 , 0.000000 ,0.0, 0.000000 
584,2021-01-25-08, 6.800000 , 66.000000 , 0.000000 ,0.0, 1.500000 
585,2021-01-25-09, 3.400000 , 81.000000 , 0.000000 ,0.0, 0.400000 
586,2021-01-25-10, 2.500000 , 83.000000 , 0.000000 ,0.0, 0.900000 
587,2021-01-25-11, 0.900000 , 88.000000 , 0.000000 ,0.0, 0.300000 
588,2021-01-25-12, 0.800000 , 91.000000 , 0.000000 ,0.0, 0.200000 
589,2021-01-25-13, 0.800000 , 92.000000 , 0.000000 ,0.0, 0.700000 
590,2021-01-25-14, 0.700000 , 93.000000 , 0.000000 ,0.0, 0.200000 
591,2021-01-25-15, 0.000000 , 95.000000 , 0.000000 ,0.0, 0.400000 
592,2021-01-25-16, 0.100000 , 94.000000 , 0.000000 ,0.0, 0.400000 
593,2021-01-25-17, 0.200000 , 95.000000 , 0.000000 ,0.0, 0.400000 
594,2021-01-25-18, 0.000000 , 95.000000 , 0.000000 ,0.0, 0.400000 
595,2021-01-25-19, 0.300000 , 94.000000 , 0.000000 ,0.0, 1.200000 
596,2021-01-25-20, 0.700000 , 93.000000 , 0.000000 ,0.0, 1.000000 
597,2021-01-25-21, -0.100000 , 95.000000 , 0.000000 ,0.0, 0.500000 
598,2021-01-25-22, 0.000000 , 96.000000 , 0.000000 ,0.0, 0.700000 
599,2021-01-25-23, 0.900000 , 94.000000 , 0.000000 ,0.0, 0.800000 
600,2021-01-26-00, 1.600000 , 91.000000 , 0.000000 ,0.0, 0.200000 
601,2021-01-26-01, 2.000000 , 92.000000 , 0.100000 ,2.0, 0.600000 
602,2021-01-26-02, 2.100000 , 96.000000 , 0.600000 ,1.0, 0.100000 
603,2021-01-26-03, 2.600000 , 97.000000 , 0.600000 ,0.0, 0.100000 
604,2021-01-26-04, 3.500000 , 98.000000 , 0.000000 ,0.0, 0.100000 
605,2021-01-26-05, 4.200000 , 92.000000 , 0.000000 ,0.0, 0.200000 
606,2021-01-26-06, 4.200000 , 92.000000 , 0.000000 ,0.0, 0.100000 
607,2021-01-26-07, 4.100000 , 95.000000 , 0.000000 ,0.0, 0.500000 
608,2021-01-26-08, 3.800000 , 98.000000 , 0.000000 ,0.0, 0.400000 
609,2021-01-26-09, 3.500000 , 98.000000 , 0.000000 ,0.0, 0.800000 
610,2021-01-26-10, 3.100000 , 100.000000 , 0.000000 ,0.0, 0.800000 
611,2021-01-26-11, 2.400000 , 100.000000 , 0.000000 ,0.0, 1.300000 
612,2021-01-26-12, 1.500000 , 100.000000 , 0.000000 ,0.0, 0.200000 
613,2021-01-26-13, 1.000000 , 100.000000 , 0.000000 ,0.0, 0.800000 
614,2021-01-26-14, 0.000000 , 99.000000 , 0.000000 ,0.0, 0.800000 
615,2021-01-26-15, -0.800000 , 100.000000 , 0.000000 ,0.0, 1.000000 
616,2021-01-26-16, -1.400000 , 100.000000 , 0.000000 ,0.0, 0.600000 
617,2021-01-26-17, -2.400000 , 100.000000 , 0.000000 ,0.0, 0.200000 
618,2021-01-26-18, -3.000000 , 100.000000 , 0.000000 ,0.0, 0.600000 
619,2021-01-26-19, -3.200000 , 100.000000 , 0.000000 ,0.0, 0.400000 
620,2021-01-26-20, -4.000000 , 100.000000 , 0.000000 ,0.0, 0.400000 
621,2021-01-26-21, -4.400000 , 99.000000 , 0.000000 ,0.0, 0.200000 
622,2021-01-26-22, -4.500000 , 99.000000 , 0.000000 ,0.0, 0.100000 
623,2021-01-26-23, -3.000000 , 100.000000 , 0.000000 ,0.0, 0.100000 
624,2021-01-27-00, -1.300000 , 100.000000 , 0.000000 ,0.0, 0.200000 
625,2021-01-27-01, 1.300000 , 99.000000 , 0.000000 ,0.0, 0.800000 
626,2021-01-27-02, 3.800000 , 51.000000 , 0.000000 ,0.0, 0.900000 
627,2021-01-27-03, 5.500000 , 30.000000 , 0.000000 ,0.0, 1.600000 
628,2021-01-27-04, 6.500000 , 22.000000 , 0.000000 ,0.0, 1.700000 
629,2021-01-27-05, 6.700000 , 25.000000 , 0.000000 ,0.0, 3.000000 
630,2021-01-27-06, 6.600000 , 26.000000 , 0.000000 ,0.0, 2.300000 
631,2021-01-27-07, 5.800000 , 21.000000 , 0.000000 ,0.0, 2.300000 
632,2021-01-27-08, 3.600000 , 28.000000 , 0.000000 ,0.0, 0.600000 
